name,url,neighborhood,cuisine,review_count,time_window
"Coi","http://www.opentable.com/coi?p=4&sd=2014-11-14 19:30&rid=11065&pt=100,100,100,100,100&d=11/14/2014 17:30:00,,11/14/2014 21:15:00,,11/14/2014 21:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Californian","83 reviews",4:16
"Yuzu","http://www.opentable.com/yuzu?p=4&sd=2014-11-14 19:30&rid=22702&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Sushi","13 reviews",0:00
"Pera","http://www.opentable.com/pera-restaurant-san-francisco?p=4&sd=2014-11-14 19:30&rid=110668&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 19:00:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Potrero Hill / Dogpatch","Mediterranean","36 reviews",0:00
"Jasper's Corner Tap and Kitchen","http://www.opentable.com/jaspers-corner-tap-and-kitchen?p=4&sd=2014-11-14 19:30&rid=200&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Contemporary American","68 reviews",0:00
"E&O Asian Kitchen","http://www.opentable.com/e-and-o-asian-kitchen?p=4&sd=2014-11-14 19:30&rid=17&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Asian","121 reviews",0:00
"The Waterfront Restaurant and Cafe","http://www.opentable.com/the-waterfront-restaurant-and-cafe?p=4&sd=2014-11-14 19:30&rid=55&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,,11/14/2014 19:00:00,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Californian","138 reviews",2:31
"Pescatore","http://www.opentable.com/pescatore-san-francisco?p=4&sd=2014-11-14 19:30&rid=122&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:45:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Fisherman's Wharf","Italian","37 reviews",0:00
"Cocotte","http://www.opentable.com/cocotte-san-francisco?p=4&sd=2014-11-14 19:30&rid=148&pt=100,100,100,100,100&d=11/14/2014 18:45:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:30:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Russian Hill","French","103 reviews",0:00
"Alexander's Steakhouse - SF","http://www.opentable.com/alexanders-steakhouse-sf?p=4&sd=2014-11-14 19:30&rid=681&pt=100,100,100,1000,1000&d=11/14/2014 18:45:00,,11/14/2014 20:30:00,11/14/2014 18:15:00,11/14/2014 20:45:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Steakhouse","136 reviews",1:45
"501 Zingari","http://www.opentable.com/501-zingari?p=4&sd=2014-11-14 19:30&rid=1702&pt=100,100,100,1000,1000&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:00:00,11/14/2014 21:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Italian","43 reviews",0:00
"Tres - SF (fka Tres Agaves)","http://www.opentable.com/tres-sf-fka-tres-agaves?p=4&sd=2014-11-14 19:30&rid=4959&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Mexican / Southwestern","62 reviews",0:00
"MKT Restaurant and Bar","http://www.opentable.com/mkt-restaurant-and-bar?p=4&sd=2014-11-14 19:30&rid=2989&pt=100,100,100,100,1000&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Steak","36 reviews",0:00
"Triptych","http://www.opentable.com/triptych?p=4&sd=2014-11-14 19:30&rid=5168&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","American","75 reviews",0:00
"Camp BBQ","http://www.opentable.com/camp-bbq?p=4&sd=2014-11-14 19:30&rid=95476&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Richmond District","Japanese","5 reviews",0:00
"Americano Restaurant - Hotel Vitale","http://www.opentable.com/americano-restaurant-hotel-vitale?p=4&sd=2014-11-14 19:30&rid=3972&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Italian","37 reviews",0:00
"cityhouse Restaurant - Parc 55 Hotel","http://www.opentable.com/cityhouse-restaurant-parc-55-hotel?p=4&sd=2014-11-14 19:30&rid=31408&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Steakhouse","7 reviews",5:02
"Presidio Cafe - Presidio Golf Course","http://www.opentable.com/presidio-cafe-presidio-golf-course?p=4&sd=2014-11-14 19:30&rid=37822&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Presidio Heights","American","30 reviews",5:02
"Cotogna","http://www.opentable.com/cotogna?p=4&sd=2014-11-14 19:30&rid=52636&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Italian","178 reviews",5:02
"Pasion - SF","http://www.opentable.com/pasion-sf?p=4&sd=2014-11-14 19:30&rid=53857&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Sunset District","Latin American","55 reviews",5:02
"Acquerello","http://www.opentable.com/acquerello?p=4&sd=2014-11-14 19:30&rid=3494&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Russian Hill","Italian","97 reviews",5:02
"Ace Wasabi's Rock-n-Roll Sushi","http://www.opentable.com/restaurant/profile/156922?p=4&sd=2014-11-14 19:30&rid=156922&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Sushi","",5:02
"District - San Francisco","http://www.opentable.com/district-san-francisco?p=4&sd=2014-11-14 19:30&rid=116029&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Tapas / Small Plates","5 reviews",5:02
"Ssisso","http://www.opentable.com/ssisso?p=4&sd=2014-11-14 19:30&rid=117022&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Japantown","Korean","13 reviews",5:02
"Chino","http://www.opentable.com/chino?p=4&sd=2014-11-14 19:30&rid=148897&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Contemporary Asian","20 reviews",5:02
"3rd Cousin","http://www.opentable.com/3rd-cousin?p=4&sd=2014-11-14 19:30&rid=114886&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Bernal Heights","Californian","42 reviews",5:02
"El Techo de Lolinda","http://www.opentable.com/el-techo-de-lolinda?p=4&sd=2014-11-14 19:30&rid=135892&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Latin American","14 reviews",5:02
"Rich Table","http://www.opentable.com/rich-table?p=4&sd=2014-11-14 19:30&rid=97309&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","Californian","203 reviews",5:02
"The Prescott Hotel and Events","http://www.opentable.com/restaurant/profile/1806?p=4&sd=2014-11-14 19:30&rid=1806&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Contemporary American","",5:02
"Ichi Sushi & Ni Bar","http://www.opentable.com/ichi-sushi-and-ni-bar?p=4&sd=2014-11-14 19:30&rid=117262&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Japanese","70 reviews",5:02
"Atelier Crenn","http://www.opentable.com/atelier-crenn?p=4&sd=2014-11-14 19:30&rid=52849&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","French","104 reviews",5:02
"KUSAKABE","http://www.opentable.com/kusakabe?p=4&sd=2014-11-14 19:30&rid=149539&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Sushi","59 reviews",5:02
"Perry's - Design Center","http://www.opentable.com/perrys-design-center?p=4&sd=2014-11-14 19:30&rid=43684&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Potrero Hill / Dogpatch","American","3 reviews",5:02
"Tropisueño","http://www.opentable.com/tropisueno?p=4&sd=2014-11-14 19:30&rid=27691&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Mexican","61 reviews",5:02
"Woodwards Garden","http://www.opentable.com/woodwards-garden?p=4&sd=2014-11-14 19:30&rid=44986&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","American","50 reviews",5:02
"Maruya","http://www.opentable.com/maruya?p=4&sd=2014-11-14 19:30&rid=114487&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Japanese","35 reviews",5:02
"Yank Sing - Rincon Center","http://www.opentable.com/yank-sing-rincon-center?p=4&sd=2014-11-14 19:30&rid=149530&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Dim Sum","109 reviews",5:02
"Sociale","http://www.opentable.com/sociale?p=4&sd=2014-11-14 19:30&rid=2131&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Presidio Heights","Italian","104 reviews",5:02
"Garden Court","http://www.opentable.com/garden-court?p=4&sd=2014-11-14 19:30&rid=2657&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Californian","62 reviews",5:02
"Marlowe","http://www.opentable.com/marlowe?p=4&sd=2014-11-14 19:30&rid=15424&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","American","133 reviews",5:02
"Vitrine - St Regis Hotel San Francisco","http://www.opentable.com/vitrine-st-regis-hotel-san-francisco?p=4&sd=2014-11-14 19:30&rid=16615&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","American","11 reviews",5:02
"Flour + Water","http://www.opentable.com/flour-and-water?p=4&sd=2014-11-14 19:30&rid=31951&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Italian","182 reviews",5:02
"AsiaSF","http://www.opentable.com/asiasf?p=4&sd=2014-11-14 19:30&rid=34774&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Asian","9 reviews",5:02
"SPQR","http://www.opentable.com/spqr-san-francisco?p=4&sd=2014-11-14 19:30&rid=35785&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Pacific Heights","Italian","263 reviews",5:02
"Frances","http://www.opentable.com/frances?p=4&sd=2014-11-14 19:30&rid=36655&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Castro","Californian","276 reviews",5:02
"Saison","http://www.opentable.com/saison?p=4&sd=2014-11-14 19:30&rid=37594&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Contemporary American","69 reviews",5:02
"Benu","http://www.opentable.com/benu?p=4&sd=2014-11-14 19:30&rid=45916&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Contemporary American","92 reviews",5:02
"Sons & Daughters","http://www.opentable.com/sons-and-daughters?p=4&sd=2014-11-14 19:30&rid=50962&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Nob Hill","Contemporary American","103 reviews",5:02
"Keiko à Nob Hill","http://www.opentable.com/keiko-a-nob-hill?p=4&sd=2014-11-14 19:30&rid=72391&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Nob Hill","French","34 reviews",5:02
"TBD Restaurant","http://www.opentable.com/tbd-restaurant?p=4&sd=2014-11-14 19:30&rid=144724&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Californian","67 reviews",5:02
"Manos Nouveau","http://www.opentable.com/manos-nouveau?p=4&sd=2014-11-14 19:30&rid=144853&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Latin American","28 reviews",5:02
"Top of the Mark","http://www.opentable.com/top-of-the-mark?p=4&sd=2014-11-14 19:30&rid=2104&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Nob Hill","Californian","38 reviews",5:02
"SOMA Restaurant & Bar","http://www.opentable.com/soma-restaurant-and-bar?p=4&sd=2014-11-14 19:30&rid=74242&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Mediterranean","5 reviews",5:02
"Yank Sing - Stevenson Street","http://www.opentable.com/yank-sing-stevenson-street?p=4&sd=2014-11-14 19:30&rid=149527&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Dim Sum","48 reviews",5:02
"Trattoria da Vittorio","http://www.opentable.com/trattoria-da-vittorio?p=4&sd=2014-11-14 19:30&rid=106066&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Forest Hill / West Portal","Italian","10 reviews",5:02
"The Sausage Factory","http://www.opentable.com/the-sausage-factory?p=4&sd=2014-11-14 19:30&rid=140959&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Castro","Italian","",5:02
"The Rotunda at Neiman Marcus - San Francisco","http://www.opentable.com/the-rotunda-at-neiman-marcus?p=4&sd=2014-11-14 19:30&rid=889&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Contemporary American","251 reviews",5:02
"Causwells","http://www.opentable.com/causwells?p=4&sd=2014-11-14 19:30&rid=149515&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","American","40 reviews",5:02
"nopa - San Francisco","http://www.opentable.com/nopa-san-francisco?p=4&sd=2014-11-14 19:30&rid=43240&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","North Panhandle / USF","Californian","198 reviews",5:02
"Quince Restaurant","http://www.opentable.com/quince-restaurant-san-francisco?p=4&sd=2014-11-14 19:30&rid=24451&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Contemporary American","79 reviews",5:02
"Akiko's Restaurant & Sushi Bar","http://www.opentable.com/akikos-restaurant-and-sushi-bar?p=4&sd=2014-11-14 19:30&rid=51061&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Japanese","118 reviews",5:02
"Bistro 10UN","http://www.opentable.com/bistro-10un?p=4&sd=2014-11-14 19:30&rid=52642&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","American","19 reviews",5:02
"Crystal Jade Jiang Nan LLC","http://www.opentable.com/restaurant/profile/157507?p=4&sd=2014-11-14 19:30&rid=157507&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Chinese","",5:02
"Dirty Habit","http://www.opentable.com/dirty-habit?p=4&sd=2014-11-14 19:30&rid=241&pt=100,100,100,100,100&d=,,,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Californian","14 reviews",5:02
